user_id,target_id
239386,113
239436,113
239534,113
277115,113
278871,113
332875,113
332989,113
333023,113
868,114
870,114
935,114
1007,115
22457,115
23052,115
129403,115
155787,115
162804,115
220419,115
386985,115
1030,116
1033,116
1112,116
34148,116
34153,116
34173,116
34251,116
34315,116
34318,116
63150,116
99311,116
99571,116
99887,116
106139,116
106536,116
228668,116
229206,116
8422,117
8568,117
11873,117
11917,117
12421,117
16716,117
112011,117
112081,117
112150,117
112353,117
112359,117
112383,117
240494,117
255333,117
287578,117
174786,118
180728,118
57843,119
73287,119
986,120
80616,120
80735,120
80826,120
80842,120
114877,120
115214,120
126466,120
134814,120
135009,120
137051,120
137172,120
137239,120
159630,120
159845,120
159952,120
160237,120
160555,120
161201,120
161387,120
370809,120
370814,120
371000,120
371393,120
371527,120
372447,120
374087,120
374106,120
383494,120
383965,120
384108,120
384147,120
384439,120
385126,120
385429,120
385457,120
385496,120
385996,120
386012,120
386542,120
1203,121
1748,121
2811,121
2957,121
3284,121
9117,121
9296,121
11523,121
284840,121
285026,121
285403,121
285608,121
285773,121
285984,121
286052,121
286267,121
975,122
983,122
5842,122
48219,122
48288,122
48411,122
48530,122
48649,122
82695,122
82770,122
82873,122
83659,122
83735,122
112803,122
112857,122
216089,122
216265,122
230144,122
230170,122
230292,122
230334,122
230981,122
231173,122
231432,122
231461,122
1420,123
43092,123
120962,123
6650,128
128690,128
208947,128
209124,128
209676,128
209805,128
210119,128
210517,128
258544,128
334909,128
336091,128
1111,129
299268,129
1207,130
1213,130
1334,130
1838,130
2826,130
3500,130
3732,130
22312,130
23417,130
35373,130
35508,130
35712,130
35799,130
61328,130
63959,130
93313,130
93570,130
93829,130
94394,130
94612,130
250013,130
251091,130
255529,130
312559,130
312582,130
312871,130
312874,130
312878,130
312949,130
313049,130
313348,130
337765,130
337778,130
337921,130
377310,130
377326,130
377333,130
377347,130
377494,130
383444,130
383447,130
383584,130
383766,130
384287,130
384768,130
384791,130
386201,130
386229,130
386435,130
1230,131
11239,131
35983,131
220917,131
236836,131
250484,131
297103,131
386493,131
1398,132
1537,132
1781,132
1978,132
2303,132
5269,132
5281,132
83074,132
83188,132
83361,132
83429,132
84038,132
84188,132
92171,132
109526,132
174695,132
174796,132
174832,132
174985,132
175130,132
175247,132
175473,132
215462,132
215577,132
215911,132
216150,132
216227,132
216315,132
259846,132
259934,132
260103,132
260975,132
261419,132
269594,132
269921,132
270032,132
270223,132
270371,132
270574,132
270902,132
279220,132
279421,132
279524,132
279618,132
279741,132
279909,132
280104,132
362466,132
362740,132
364750,132
364953,132
389761,132
389921,132
390225,132
390441,132
390923,132
391895,132
144593,133
158292,133
1259,135
1404,135
1670,135
8982,135
9012,135
9017,135
9023,135
9026,135
9041,135
9059,135
9102,135
9124,135
9243,135
1281,136
5097,136
5254,136
5475,136
5648,136
5935,136
175103,136
175220,136
175322,136
175554,136
175649,136
176085,136
176185,136
176562,136
176597,136
176724,136
176955,136
177075,136
268166,136
268260,136
268384,136
268405,136
268506,136
268592,136
268767,136
268934,136
17489,139
117987,139
291243,139
304416,139
321102,139
342838,139
372401,139
377769,139
386151,139
391671,140
1143,141
1229,141
1247,141
1257,141
1306,141
1313,141
37778,141
198815,141
199295,141
295559,141
296053,141
313598,141
313615,141
313617,141
313619,141
313621,141
313625,141
313632,141
313635,141
1147,142
48147,142
48153,142
48164,142
48166,142
48169,142
1289,143
1335,143
1370,143
1390,143
135469,143
135493,143
135496,143
135617,143
135670,143
135689,143
135805,143
269375,143
97745,144
98047,144
98263,144
98373,144
98471,144
98706,144
99052,144
99188,144
102444,144
102556,144
1175,145
19880,146
19943,146
20340,146
20801,146
21019,146
21151,146
21376,146
407339,146
407919,146
408479,146
408790,146
409628,146
1356,147
1479,147
1771,147
1937,147
2091,147
129628,147
129738,147
129878,147
130266,147
130365,147
251071,147
277572,147
359434,147
1994,148
73242,148
165013,148
346560,148
1400,151
1481,151
1587,151
1603,151
1697,151
2034,151
2042,151
2187,151
2226,151
2446,151
2684,151
2753,151
3414,152
128512,152
128630,152
128778,152
1345,153
1530,153
1554,153
1565,153
1578,153
1715,153
1815,153
1895,153
2791,153
37526,153
143026,154
1448,156
20354,156
20723,156
21165,156
21423,156
84639,156
84783,156
85002,156
85718,156
114677,156
116027,156
118388,156
154282,156
1854,157
1322,158
1324,158
1337,158
1371,158
1392,158
1406,158
1409,158
1415,158
1419,158
140497,158
140499,158
140502,158
140504,158
140507,158
222448,158
222452,158
222455,158
222457,158
222460,158
222468,158
222470,158
222472,158
222474,158
222476,158
222482,158
11513,159
1385,160
1388,160
5390,160
5404,160
5449,160
77693,160
78001,160
85920,160
85925,160
86037,160
111727,160
111730,160
111739,160
111834,160
140400,160
140407,160
144810,160
179450,160
333494,160
1457,161
1463,161
1773,162
1885,162
3255,162
3429,162
3653,162
128390,162
128472,162
128646,162
132773,162
144948,162
145078,162
197736,162
197862,162
198059,162
198097,162
198107,162
198127,162
198130,162
198206,162
198406,162
198409,162
198417,162
198586,162
1297,164
9224,165
13116,165
13461,165
70390,165
70433,165
70523,165
108371,165
112004,165
112056,165
112176,165
112660,165
113611,165
182504,165
183668,165
183748,165
183756,165
183911,165
184078,165
184090,165
184181,165
200264,165
200456,165
200636,165
200744,165
201004,165
201256,165
201359,165
201572,165
201621,165
201774,165
279579,165
279730,165
279856,165
279994,165
280238,165
280724,165
289776,165
392931,165
393089,165
393315,165
393334,165
393347,165
393419,165
394033,165
394438,165
394585,165
397370,165
2402,166
256247,166
259180,166
47958,167
158056,167
1757,168
2274,168
2391,168
2426,168
12250,168
12570,168
27820,168
28057,168
28358,168
28379,168
28608,168
28940,168
169349,168
215871,168
215897,168
215903,168
215918,168
215999,168
218287,168
261987,168
1410,169
27296,169
27397,169
27652,169
27814,169
27987,169
28321,169
119469,169
119570,169
119723,169
120361,169
120473,169
307289,169
328742,169
1824,171
30237,171
30426,171
30440,171
30817,171
31063,171
31580,171
180846,172
1486,173
12572,173
13592,173
14318,173
14960,173
14968,173
16373,173
93166,173
93335,173
93906,173
93955,173
94439,173
95263,173
139229,173
139379,173
139910,173
145952,173
146060,173
146277,173
151436,173
279638,173
279783,173
1673,174
8448,174
8599,174
8696,174
8825,174
8841,174
17858,174
1684,175
12568,175
13149,175
41022,175
44266,175
44730,175
73154,175
134765,175
134788,175
135000,175
135017,175
135019,175
135090,175
136003,175
136053,175
136092,175
142071,175
142304,175
157195,175
157240,175
1674,177
20780,177
21012,177
21125,177
21366,177
21540,177
21604,177
21799,177
90344,177
90495,177
90732,177
91417,177
91668,177
178603,177
179606,177
181100,177
181348,177
181586,177
181696,177
181870,177
391077,177
391308,177
391313,177
391322,177
391466,177
391501,177
391709,177
391961,177
392211,177
392351,177
1694,178
1575,179
1624,179
82004,179
87553,179
143028,180
1557,181
22346,181
22425,181
29702,181
30025,181
30392,181
127150,181
127241,181
127350,181
127376,181
127553,181
127585,181
127608,181
127878,181
127943,181
127959,181
127995,181
128051,181
128084,181
128105,181
128116,181
128152,181
128168,181
128194,181
128220,181
128226,181
128243,181
128274,181
128307,181
128325,181
128343,181
128358,181
128403,181
306051,181
306063,181
306082,181
306224,181
306478,181
306570,181
306721,181
306723,181
307597,181
324882,181
324918,181
325229,181
325542,181
326400,181
326409,181
326722,181
327256,181
2164,182
3432,182
3595,182
17559,182
1745,183
6350,183
6459,183
6771,183
16970,183
20433,183
22889,183
37873,183
66851,183
66962,183
87095,183
87297,183
87470,183
87489,183
87517,183
87986,183
89664,183
89920,183
94475,183
133838,183
133997,183
147195,183
1717,184
1828,184
2214,184
2701,184
2896,184
1759,185
6331,185
6850,185
7043,185
7296,185
7895,185
7898,185
7901,185
7916,185
7917,185
221279,185
261498,185
261744,185
261947,185
262597,185
262830,185
315450,185
356927,185
356946,185
357049,185
357330,185
1732,186
1851,186
2010,186
2059,186
2158,186
176696,186
178446,186
180011,186
180265,186
180448,186
181263,186
189083,186
336304,186
336519,186
336617,186
336687,186
336917,186
336949,186
337107,186
337321,186
337324,186
337363,186
337472,186
337481,186
337519,186
337561,186
337632,186
337749,186
337877,186
2914,187
3373,187
3752,187
4002,187
4324,187
4365,187
2389,189
2513,189
2757,189
2998,189
3001,189
5640,189
5657,189
5771,189
84360,189
84363,189
84563,189
84622,189
84772,189
87071,189
181019,189
181296,189
190309,189
223036,189
223784,189
224029,189
224044,189
224082,189
224097,189
224209,189
224212,189
224258,189
224358,189
224401,189
224456,189
224489,189
224623,189
224629,189
224638,189
225731,189
226183,189
226325,189
226334,189
226382,189
226384,189
226405,189
226416,189
279091,189
1681,190
1703,190
1710,190
1761,190
83425,190
83464,190
83508,190
83530,190
83543,190
83546,190
83548,190
83552,190
83562,190
83678,190
83755,190
83777,190
83969,190
84793,190
84804,190
84986,190
85420,190
85779,190
85972,190
86194,190
86605,190
87342,190
139903,190
244057,190
244061,190
244065,190
244067,190
244071,190
244075,190
244081,190
258926,191
17575,192
21280,192
98695,192
387467,192
389432,192
19263,193
50281,193
84885,193
85013,193
85202,193
85638,193
86548,193
183600,193
183619,193
183872,193
183876,193
183891,193
183894,193
265779,193
290306,193
290311,193
290627,193
291161,193
291567,193
293676,193
294022,193
1900,195
27218,195
398642,195
1713,197
1905,198
2000,198
2013,198
2282,198
2476,198
2487,198
3756,198
83559,198
83667,198
83750,198
84193,198
84284,198
175561,198
175565,198
175760,198
175779,198
175817,198
175892,198
175953,198
176031,198
176043,198
176218,198
187647,198
187666,198
329148,198
342105,198
342118,198
342165,198
342169,198
1735,199
1739,199
206636,199
206680,199
206797,199
206839,199
206915,199
206989,199
207145,199
215035,199
215285,199
215333,199
215368,199
215415,199
300184,199
300247,199
409520,199
10824,200
48425,200
48566,200
48935,200
82805,200
83224,200
126673,200
126894,200
174537,200
174649,200
174975,200
174995,200
223644,200
223652,200
224168,200
224222,200
225574,200
225758,200
225761,200
225904,200
225915,200
225928,200
225942,200
225948,200
225967,200
225971,200
225979,200
1746,201
1983,201
2040,201
2046,201
2366,201
2376,201
350984,201
351016,201
351032,201
351040,201
351057,201
351532,201
351543,201
351553,201
351569,201
351714,201
389597,201
389664,201
389723,201
389813,201
11661,202
11858,202
2032,204
2341,204
10327,204
10351,204
11212,204
11329,204
20148,204
23405,204
23505,204
23545,204
23686,204
23714,204
82969,204
82989,204
82995,204
83033,204
83079,204
83107,204
83145,204
83228,204
83242,204
83367,204
95264,204
104340,204
104587,204
224340,204
224642,204
227346,204
227657,204
227767,204
227923,204
237088,204
237096,204
237170,204
280137,204
2141,205
2271,205
2536,205
2726,205
2831,205
82578,205
82580,205
82626,205
82851,205
83170,205
83279,205
183183,205
241244,205
241453,205
242080,205
242243,205
242886,205
243250,205
282949,205
300348,205
300526,205
300627,205
301335,205
301515,205
301761,205
393548,205
393646,205
393880,205
394134,205
394383,205
394810,205
394956,205
395107,205
62618,206
177004,206
1800,207
1803,207
132449,207
1946,208
72997,208
173053,208
174141,208
103647,210
159679,210
283929,210
43476,211
58565,211
66136,211
116209,211
116403,211
116576,211
116837,211
254554,211
272156,211
273827,211
274058,211
275055,211
275792,211
277128,211
277806,211
317348,211
317543,211
317776,211
317928,211
318162,211
318364,211
2194,212
2743,212
2768,212
2898,212
144278,212
377250,212
112264,213
112274,213
112300,213
112312,213
112335,213
112347,213
112913,213
119095,213
119098,213
119235,213
119250,213
119266,213
119485,213
